contrast_0;dissimilarity_0;homogeneity_0;energy_0;correlation_0;contrast_45;dissimilarity_45;homogeneity_45;energy_45;correlation_45;contrast_90;dissimilarity_90;homogeneity_90;energy_90;correlation_90;contrast_135;dissimilarity_135;homogeneity_135;energy_135;correlation_135;Label
17.3703233;2.419643255;0.434958051;0.046965168;0.996006332;35.05730361;3.522264852;0.346781572;0.040832764;0.9919024;22.5854961;2.667748049;0.430607996;0.046021115;0.99478559;36.49291395;3.566257648;0.345409344;0.041153157;0.991570772;4
19.59655518;2.916733556;0.366948603;0.048770854;0.992781239;30.20354358;3.609523383;0.321824632;0.045508446;0.988870266;15.97157191;2.43400223;0.437905088;0.05296381;0.994164243;32.70752005;3.753101196;0.316214256;0.045334656;0.987947326;4
106.7492085;5.936098105;0.273049316;0.022846408;0.988523709;269.1590027;8.916007651;0.216315411;0.018955193;0.970926758;159.1681382;6.226666667;0.274119966;0.021627753;0.982865454;233.9525621;8.548260087;0.213039077;0.018699473;0.974729623;4
54.13654404;4.74483835;0.250817581;0.031579258;0.993101707;133.354694;6.839531996;0.199852288;0.029486774;0.98294157;96.5764214;5.371516165;0.253404397;0.031183596;0.987644365;140.55826;7.00501113;0.198484583;0.029437902;0.982020194;4
56.17824972;3.557625418;0.343089207;0.028486671;0.991083076;72.65406427;4.561336003;0.273451905;0.025167501;0.988419821;19.83659978;2.705719064;0.390131347;0.030474557;0.996839334;72.0216888;4.487992304;0.281655678;0.025604647;0.988520343;4
38.2574359;3.868428094;0.292576235;0.019846628;0.994415614;60.28061207;4.906891422;0.240661238;0.017485548;0.991196347;29.45528428;3.296755853;0.33275375;0.021016125;0.995709084;63.62217425;5.093947495;0.231878717;0.017173861;0.990708442;4
39.67566332;4.017068004;0.287339941;0.033707089;0.993091132;102.942193;5.920884554;0.226685027;0.031112579;0.982001322;69.93283166;4.492051282;0.28970975;0.033498891;0.987772062;97.05541325;5.757843872;0.227657656;0.031179274;0.983030526;4
20.6809922;2.198494983;0.486447005;0.052956202;0.99691882;158.9315891;3.995067169;0.38999716;0.044106302;0.97585095;140.7840134;3.131861761;0.483385567;0.048046314;0.978672915;155.8857619;3.995022427;0.38317124;0.043871248;0.976313752;4
18.46512821;2.784994426;0.355973096;0.039302856;0.980363333;35.40631537;3.825796132;0.290255035;0.034477569;0.961930499;23.59060201;3.059832776;0.342605841;0.038930314;0.974676495;33.38272503;3.698314337;0.298191847;0.034997437;0.964106619;4
30.25239688;3.431371237;0.342962835;0.029689493;0.992830419;43.55660451;4.253666066;0.290149839;0.02655954;0.989644756;16.1315942;2.547268673;0.408363751;0.032768254;0.996229568;39.62819208;4.116531135;0.296605407;0.026923946;0.990578188;4
61.24568562;5.017636566;0.243981909;0.020493998;0.985900042;102.3716066;6.556906522;0.193141693;0.017650122;0.976439516;50.78974359;4.781649944;0.244708301;0.020479197;0.988344597;93.78789946;6.61406472;0.186522078;0.017674239;0.978416128;4
40.33013378;4.013589744;0.29377167;0.035387761;0.993921004;59.62310265;5.0925493;0.243031966;0.033612859;0.990978513;28.28014493;3.419074693;0.330408037;0.037284586;0.99574743;63.36477221;5.237480565;0.237802705;0.033580213;0.990412371;4
30.21269788;2.785652174;0.399721562;0.028628675;0.993328397;44.62924352;3.719835349;0.333235602;0.02511691;0.990104522;15.88033445;2.377569677;0.435192588;0.030175722;0.996507068;41.35445912;3.590317782;0.333999992;0.02517069;0.990830516;4
24.21404682;2.903656633;0.366803564;0.030069777;0.994303481;47.76740752;4.108097225;0.286361897;0.026345535;0.988717394;27.53895206;2.839219621;0.398546626;0.033573943;0.993522274;48.20250333;4.09917115;0.284640336;0.02646755;0.988614868;4
22.85492754;3.128037904;0.306095375;0.029114249;0.983820203;37.20893502;4.079283229;0.250965859;0.025607235;0.973623011;21.48500557;3.20039019;0.302337206;0.028772311;0.984753326;39.19280545;4.170445521;0.250355515;0.025529992;0.972216647;4
24.26351171;3.215039019;0.299749693;0.028733691;0.982906118;41.2551873;4.263744253;0.244701102;0.025257075;0.97089746;22.75588629;3.274236343;0.299207775;0.028496164;0.983931511;39.20791714;4.16672073;0.247686568;0.025360361;0.972341708;4
45.75137124;3.644570792;0.346073243;0.030687;0.991235408;62.7181687;4.633068981;0.285445179;0.027034453;0.987943022;24.60682274;3.009542921;0.384765902;0.033939194;0.995294052;65.70906366;4.754577689;0.280673067;0.027211177;0.987368199;4
20.34295429;1.69909699;0.552107252;0.053188321;0.990075156;37.25124999;2.325331931;0.490373254;0.048211394;0.981635788;22.4345039;1.624136009;0.594182122;0.05593237;0.988964805;38.16715697;2.363105558;0.49058893;0.047907733;0.981184372;4
14.36429208;2.449576366;0.404410424;0.026036197;0.997038485;31.1833984;3.373530497;0.322604449;0.022300613;0.993531722;19.79011148;2.385875139;0.421018833;0.027256055;0.995884312;32.39240053;3.40268006;0.324038434;0.022390506;0.993280843;4
37.62966555;3.084492754;0.414362827;0.048778895;0.991996698;53.19458395;3.851578841;0.365507766;0.046403607;0.988661492;23.08377926;2.578316611;0.45046621;0.051522421;0.995141226;53.8502925;3.975570743;0.353737931;0.046134641;0.98852135;4
56.62782609;4.841003344;0.286040301;0.046270531;0.990299724;87.22686547;6.175982372;0.241871778;0.044061107;0.985008048;42.73299889;4.111282051;0.330214646;0.04850059;0.992679535;88.94054876;6.164114495;0.242526392;0.044197147;0.98471383;4
21.42465998;2.950100334;0.365887571;0.028226252;0.993945695;37.19580318;3.864028367;0.301448608;0.025096567;0.989444063;21.69682274;2.758985507;0.407140588;0.030800959;0.993868624;38.24529927;3.927025425;0.295992585;0.024962382;0.989146245;4
55.80294314;3.523745819;0.352728002;0.028758195;0.991145001;71.92655563;4.487354728;0.284401709;0.025412702;0.988538421;19.75774805;2.688249721;0.398568229;0.030660833;0.996852597;72.42809365;4.555676111;0.275708038;0.024885809;0.988458786;4
220.4373467;4.837346711;0.371918343;0.109038778;0.977904715;255.0198767;5.974452187;0.320086227;0.10795045;0.974421098;39.63539576;2.977090301;0.423488316;0.113801244;0.99601144;256.7939397;6.035939195;0.319823724;0.107850376;0.974243135;4
45.67915273;4.232619844;0.312206206;0.053509193;0.99572841;97.27887831;5.689835684;0.260811102;0.049452104;0.990852698;64.89508361;4.017469342;0.357624345;0.053451403;0.993929716;103.2185099;5.813670988;0.259521485;0.049368016;0.990294228;4
41.16513935;3.81309922;0.307795428;0.022377431;0.994476782;80.69523831;5.37518596;0.227513686;0.019436527;0.989129385;45.29887402;3.669799331;0.339707828;0.025031869;0.993922835;80.42389906;5.40169573;0.232088222;0.01954291;0.989165711;4
29.43794872;3.403255295;0.348753913;0.029398674;0.99634327;158.4643237;5.437847451;0.272548495;0.025683345;0.980067967;135.2130658;4.117235229;0.355977432;0.030206755;0.983035734;158.4703191;5.416057986;0.270902261;0.025198999;0.980067175;4
23.98530658;3.20432553;0.301113194;0.028831907;0.982854511;40.85609781;4.252368542;0.245938612;0.025323502;0.97075575;22.67638796;3.278818283;0.296579603;0.028504396;0.983751116;39.02970884;4.16651939;0.247146585;0.025385941;0.972063069;4
36.62221851;3.295195095;0.368082985;0.034612049;0.990949661;53.03379157;4.329168578;0.294928684;0.030398064;0.986848122;20.1990524;2.760813824;0.399756909;0.037809268;0.995016192;50.37686379;4.209192291;0.301606186;0.030483933;0.987506883;4
29.67222965;2.702976589;0.382533035;0.043364692;0.988856686;44.88562768;3.533405667;0.319620351;0.039715381;0.983080128;25.079699;2.570445931;0.387730034;0.043462866;0.990564289;45.11445062;3.496974307;0.31923164;0.039745205;0.982993926;4
51.76522854;4.853968785;0.252002278;0.024629447;0.993397832;90.50973703;6.343743359;0.210617945;0.022721701;0.98843596;49.48043478;4.246343367;0.323696773;0.028029577;0.993728545;92.5022427;6.372512612;0.211130291;0.022837518;0.988181202;4
81.22807135;3.305886288;0.439967881;0.062243597;0.991573843;112.2909811;4.367669265;0.377538744;0.056514615;0.988340836;34.69785953;2.506465998;0.490198587;0.062142137;0.996421125;111.2099529;4.310566996;0.37661467;0.056453076;0.988453111;4
34.36373467;3.843511706;0.280969009;0.028367806;0.98120959;66.94401629;5.283565061;0.226001898;0.024963887;0.962992561;44.68587514;4.220657748;0.271995583;0.02813651;0.975338535;62.02386998;5.056498249;0.232869918;0.025401683;0.965712541;4
23.88254181;3.359732441;0.298438515;0.027550151;0.993225156;46.30206597;4.779129987;0.229436463;0.023858205;0.986728554;26.48953177;3.537112598;0.290953303;0.026850845;0.992452681;45.42846277;4.697016812;0.232712221;0.024037952;0.986978982;4
29.10852843;2.883690078;0.388717732;0.036742255;0.980435413;38.76423083;3.522790573;0.329312652;0.032639352;0.973912888;12.50414716;1.985083612;0.473419161;0.04174499;0.991610644;37.21854342;3.444111363;0.335673219;0.032893569;0.974953034;4
56.69251951;4.667725753;0.300525908;0.024285751;0.984080003;169.0346417;6.881556135;0.235517267;0.020664699;0.951817229;136.795039;5.54580825;0.284531623;0.023549022;0.960971578;185.3700294;7.25985168;0.231511785;0.0205656;0.947160946;4
42.8132553;2.662329989;0.400859248;0.028691594;0.991341003;72.40999541;3.574210579;0.33368876;0.025296191;0.98531483;48.703534;2.777982163;0.401210326;0.028641836;0.990123641;76.75955526;3.754376349;0.325432253;0.024981732;0.984432656;4
33.78113712;3.68657748;0.334287046;0.031529612;0.990684882;50.31376607;4.515575888;0.297223297;0.028928002;0.986118437;24.79011148;3.087302118;0.389138098;0.03526943;0.993210552;51.5574658;4.596760663;0.289370381;0.028366737;0.985776285;4
10.06979933;1.976622074;0.471776133;0.043974595;0.992688112;17.18240288;2.598002259;0.395053758;0.038529826;0.987466394;9.002474916;1.781404682;0.511459053;0.04722934;0.993462475;15.83671324;2.514826456;0.40370317;0.038780761;0.988447948;4
19.73082497;2.947235229;0.363158499;0.038033629;0.992976685;34.6528786;3.866936611;0.30861746;0.034540297;0.987642086;18.39370123;2.556020067;0.440758972;0.042904908;0.993494905;34.03263946;3.850158276;0.306427589;0.034144897;0.98786345;4
52.45329989;4.851047938;0.250388826;0.024595732;0.993326464;91.85830136;6.325029921;0.211448723;0.022952401;0.988292109;48.42778149;4.238372352;0.312060776;0.027630998;0.993876968;89.3262044;6.280220579;0.209834017;0.022731535;0.98861501;4
19.10086957;2.839219621;0.377074786;0.035777734;0.995225599;35.48503932;3.841992819;0.314469057;0.031837585;0.991117938;20.98548495;2.834314381;0.3958326;0.038333932;0.994737486;34.66748694;3.798682341;0.314560287;0.031710639;0.991322398;4
48.56982163;3.850222965;0.3530981;0.034212527;0.9869688;66.58509413;4.730170803;0.298639314;0.030090526;0.981995954;31.9096544;3.277435897;0.371827341;0.034926744;0.991400908;75.6554401;4.970883995;0.296869354;0.029940039;0.979541798;4
42.45181717;4.187045708;0.275842417;0.024567122;0.985545645;64.7364459;5.501985436;0.214178164;0.021277666;0.977966056;35.24326644;3.99425864;0.278136119;0.024582018;0.988037733;70.70338139;5.455028467;0.222557411;0.021253995;0.975933909;4
53.23791527;3.47296544;0.352747097;0.029187274;0.990556737;68.82752989;4.402702431;0.287420052;0.025791015;0.987739374;19.22942029;2.649977703;0.404416498;0.03140673;0.996576278;68.74245255;4.441113634;0.280695129;0.025314876;0.987754837;4
62.54091416;5.22187291;0.205844404;0.017526456;0.985210044;88.1854901;6.355913245;0.175209059;0.015955346;0.97914576;40.20685619;4.451516165;0.231139725;0.018660326;0.990561955;86.12242592;6.307166587;0.173651;0.015927057;0.979633816;4
18.6119621;2.69180602;0.37808494;0.029267133;0.993750717;29.28611537;3.43591235;0.313951528;0.025691158;0.99016219;14.80629877;2.340055741;0.422784502;0.03103624;0.995039204;31.30440375;3.578360421;0.304394474;0.025218213;0.989484333;4
19.33594203;2.866421405;0.371639283;0.03564082;0.995126514;34.77216139;3.817071397;0.31068241;0.031547038;0.991224078;21.21276477;2.862865106;0.390780607;0.038219468;0.994636236;35.7657968;3.862842698;0.311213164;0.03174512;0.990973485;4
39.92463768;4.12974359;0.3006194;0.041917417;0.993009876;62.21916981;5.119674277;0.262311128;0.040021928;0.989102856;32.97167224;3.442619844;0.370779645;0.045647073;0.994272914;68.13090458;5.370040604;0.257572234;0.039925693;0.988067215;4
63.54455964;5.061906355;0.264124996;0.026767655;0.990036066;208.3549737;7.333351976;0.21182246;0.02232019;0.966832598;165.0735229;5.341505017;0.275634249;0.024772692;0.973778762;225.0913972;7.534613707;0.212344021;0.022194354;0.964169588;4
29.54136009;2.715027871;0.411489708;0.02945854;0.993479652;43.57159316;3.632666301;0.344313606;0.02576159;0.990343557;15.22345596;2.299665552;0.449077942;0.031107034;0.996653009;40.48726524;3.521571347;0.344022196;0.025841915;0.991026997;4
27.38719064;3.316309922;0.352415539;0.029997843;0.996285908;145.7445666;5.295667834;0.27458595;0.0257018;0.979987761;123.397068;3.995663322;0.36331815;0.031039929;0.98309838;144.5382378;5.25614926;0.279292544;0.026191461;0.980153432;4
57.07137124;4.16974359;0.337316251;0.031738209;0.98711896;78.04433955;5.111352222;0.285110067;0.028154065;0.982245296;37.02489409;3.51909699;0.357128174;0.032547721;0.991607867;88.73235199;5.374112146;0.282791641;0.028025542;0.979812217;4
32.38603122;3.745139353;0.315718636;0.040209994;0.993317183;54.85408441;4.865538417;0.268151238;0.0377052;0.988676538;26.2883612;3.097235229;0.390863887;0.044353235;0.994619179;50.59045201;4.66074205;0.276021987;0.037799404;0.989556885;4
7.326243032;1.736789298;0.489437742;0.042787645;0.997003579;42.45668393;2.879565106;0.398166548;0.036902252;0.982496094;36.85557414;2.287369008;0.473478086;0.042967744;0.984777208;42.26552276;2.850169461;0.402516033;0.036969066;0.98257485;4
213.0143144;4.840713489;0.372409942;0.109605503;0.978671404;247.6912451;5.97159987;0.32120984;0.108532723;0.97518393;39.8913155;2.975105909;0.423916291;0.114608178;0.995990134;249.6267827;6.034473887;0.322049324;0.108491736;0.974989979;4
29.30337793;2.674659978;0.421853168;0.03044168;0.99353664;40.3904878;3.514099395;0.347860184;0.026177501;0.9910546;14.95358974;2.260657748;0.46417587;0.032253261;0.996714519;43.33017528;3.625697699;0.345778398;0.026052366;0.990403669;4
36.77054627;3.870880713;0.262791933;0.022755584;0.988720543;72.50261183;5.214169864;0.214263624;0.019956804;0.97765853;46.86217391;4.130356745;0.257333889;0.021981413;0.985605923;76.4364157;5.470252011;0.206773899;0.019460637;0.976444706;4
27.43214047;2.679297659;0.407201977;0.030300121;0.99332903;37.87597454;3.464994799;0.342065701;0.026664229;0.990752529;14.8419621;2.306934225;0.440962517;0.031709852;0.996404205;40.66238633;3.566671514;0.341444923;0.026565412;0.990072342;4
58.97928651;4.956365663;0.245134566;0.033245657;0.992734132;143.4979363;7.078835807;0.194831554;0.031209974;0.982250468;103.8502676;5.553589744;0.246840623;0.032680653;0.987153931;152.4848156;7.295544793;0.193891626;0.031215525;0.981138969;4
51.8283835;4.419241918;0.259559683;0.027917865;0.990835223;82.97457523;5.549758951;0.225715753;0.026600452;0.985331359;47.29882943;3.765897436;0.32735381;0.031077796;0.991697227;85.78155725;5.640194181;0.221765475;0.026482831;0.984835266;4
28.79189521;3.352006689;0.327170423;0.023221067;0.994325678;46.07171061;4.303184528;0.268876754;0.020275403;0.990915654;22.79647715;2.893021182;0.370351253;0.024501339;0.995516338;48.60002685;4.45899934;0.259076343;0.019886378;0.990417236;4
38.67723523;4.187848384;0.278427138;0.027739304;0.993237577;65.71002561;5.401818772;0.233853306;0.025567831;0.988490424;36.3009699;3.67490524;0.342206995;0.030997614;0.993692927;68.33653986;5.478115457;0.234541043;0.025757855;0.988030188;4
40.07111483;3.706610925;0.312444134;0.022985843;0.994582505;78.11429402;5.231999642;0.238756177;0.020284321;0.98939487;43.63920847;3.545763657;0.344432029;0.025652358;0.994100982;77.9890829;5.176004743;0.238156283;0.020335391;0.989412091;4
75.13947603;4.659208473;0.276511777;0.023136288;0.979739233;99.31684209;5.62229729;0.234375537;0.02072518;0.973186185;31.8354961;3.233712375;0.349695005;0.026070636;0.991431614;93.83890561;5.470788917;0.23895306;0.020926233;0.97466512;4
21.34936455;2.513266444;0.449597918;0.050645288;0.987338939;33.11868995;3.249695194;0.385199039;0.044423101;0.980205739;13.74814939;2.109331104;0.473577479;0.051817341;0.991808582;29.19399112;3.089048221;0.389568576;0.044900632;0.982553194;4
25.61031215;3.116421405;0.350952887;0.031595526;0.988602823;39.69004821;4.060849431;0.279795884;0.028026767;0.982282227;18.03146042;2.69212932;0.377681485;0.03594294;0.99197385;38.66886276;4.042024138;0.279332946;0.027981916;0.982737952;4
53.67995541;4.946488294;0.244753028;0.023739506;0.99317662;91.77286608;6.399570475;0.205666704;0.021942427;0.988314187;50.84603122;4.359944259;0.307169171;0.026825922;0.993576309;94.38970481;6.444693012;0.207285212;0.022159592;0.987980786;4
15.08455964;2.389175028;0.404484966;0.034351016;0.995192622;30.97748347;3.34779253;0.322023581;0.03049648;0.990086623;18.5248272;2.324849498;0.438965607;0.03813246;0.994087954;31.28896768;3.386572857;0.323653757;0.030485499;0.989986814;4
12.73811594;2.43483835;0.375601058;0.035463382;0.993397867;24.79648997;3.484267514;0.292364416;0.030498963;0.98701427;14.24160535;2.569921962;0.366285122;0.034661428;0.992586326;24.52895381;3.43299292;0.294691425;0.03058071;0.987154394;4
90.43511706;3.378907469;0.40258296;0.031798128;0.967041843;99.36419056;4.175411908;0.323332988;0.027803056;0.963708696;11.81222965;2.026454849;0.467084729;0.036462883;0.995754709;100.1702666;4.080021476;0.329567162;0.028108652;0.963414136;4
15.73765886;2.716811594;0.348018716;0.023806677;0.997058883;27.07460767;3.591447523;0.285183929;0.021081847;0.994931171;12.08307692;2.375139353;0.385114634;0.025934498;0.997737919;24.25119406;3.484491225;0.286926995;0.021306271;0.995459749;4
23.38606466;2.483545151;0.430925377;0.032872699;0.993093397;35.07319829;3.361002673;0.354988406;0.028369622;0.989599473;13.01542921;2.154738016;0.467904878;0.034781221;0.996170623;32.59838257;3.249807049;0.357749711;0.028509578;0.990333284;4
62.36440357;4.87238573;0.256286384;0.020202141;0.989027631;96.64692789;6.329906824;0.201441061;0.017893745;0.982943556;43.41199554;4.176856187;0.287483421;0.023940054;0.992361901;94.40647196;6.31808369;0.198690721;0.017835153;0.983338825;4
31.30878484;3.515473802;0.350649458;0.051660993;0.995991058;71.04052527;4.839274728;0.292830091;0.047031953;0.990853441;45.24521739;3.337881828;0.39729742;0.051862736;0.994204914;69.08133019;4.789029205;0.291183394;0.047114895;0.991105646;4
13.47148272;2.401649944;0.426152134;0.075696955;0.99756942;29.93972103;3.559591056;0.332287179;0.071720474;0.994586865;18.19899666;2.514782609;0.428032954;0.075852278;0.996721466;29.96591761;3.605653181;0.326758248;0.071593631;0.994582009;4
42.46279822;4.055529543;0.317602078;0.053143066;0.996102294;101.5165043;5.573595374;0.265935577;0.049262619;0.990629595;66.39701226;3.84851728;0.359818326;0.052979649;0.993903375;98.26446013;5.503282961;0.265218312;0.049289;0.990929729;4
16.86831661;2.308093645;0.417602841;0.031666688;0.993761094;29.40960392;3.211149763;0.334376426;0.027387727;0.989071403;15.90977703;2.395529543;0.415383986;0.032183861;0.994083245;29.86500151;3.234091341;0.329938063;0.026906914;0.988902318;4
32.96027871;3.122731327;0.441092754;0.049757753;0.995999278;44.33436986;3.947483809;0.369514466;0.044602725;0.994601316;12.56189521;2.02780379;0.519152243;0.053340604;0.99849033;41.74770976;3.835225557;0.374380725;0.044669239;0.994916335;4
15.36782609;2.440780379;0.403192663;0.032287932;0.993751579;24.79152358;3.155747699;0.334390039;0.028148742;0.989915391;12.60168339;2.152497213;0.44403901;0.033951493;0.994886094;26.0272592;3.267558528;0.325640886;0.027619671;0.989412839;4
37.24356745;3.947826087;0.288393221;0.034418593;0.992476873;93.17515464;5.764544021;0.227389657;0.031767385;0.981107764;63.81493868;4.425953177;0.288131033;0.033944395;0.987059436;89.80756367;5.674679254;0.229132255;0.031694294;0.981790508;4
19.2935786;2.750434783;0.395853002;0.05809674;0.995993869;45.82404;3.775785506;0.339067546;0.053329852;0.990432384;30.03881828;2.625150502;0.442849281;0.058615038;0.993761023;44.18373396;3.722307357;0.336934893;0.053297521;0.990774817;4
35.14758082;2.720869565;0.429700677;0.04890968;0.98763443;57.69939934;3.657364012;0.358474601;0.041897355;0.979658928;28.65536232;2.479687848;0.44179018;0.046770494;0.990059336;58.10559166;3.646200825;0.352204513;0.041267203;0.979514803;4
29.54584169;2.714381271;0.41180009;0.029476018;0.993478742;43.57669377;3.632822899;0.344169489;0.025770828;0.99034254;15.21928651;2.298974359;0.449225724;0.031125015;0.996654029;40.4852071;3.520944956;0.344091337;0.025845743;0.991027558;4
33.04622074;3.846443701;0.285462628;0.022096179;0.99310324;46.37863111;4.646033042;0.243832554;0.020090056;0.990318572;19.61782609;2.889665552;0.357361906;0.024857447;0.995938545;49.98045883;4.781814521;0.24223664;0.019775127;0.989566764;4
9.757692308;1.570200669;0.553002162;0.056123077;0.996709821;72.31524256;2.854789096;0.446535137;0.04667339;0.975144064;65.45908584;2.247134894;0.552951883;0.0538816;0.977568705;73.81003568;2.871656917;0.451584864;0.046961279;0.974630279;4
30.85789298;3.71735786;0.289849403;0.027369822;0.993625857;44.3643919;4.482399526;0.250653538;0.024857278;0.990843157;20.01588629;3.017915273;0.332673661;0.02938086;0.995858433;44.77179226;4.497231575;0.251488211;0.02504997;0.990759122;4
30.03558528;3.484459309;0.340390528;0.028368912;0.996305713;152.6004295;5.619411416;0.264057498;0.024708762;0.980990761;128.4063322;4.273756968;0.345479336;0.029129229;0.984044224;151.7034373;5.595854632;0.258676659;0.02422463;0.981102462;4
24.94088071;3.11419175;0.345456442;0.025087052;0.994087025;39.6136956;3.985167951;0.284270573;0.021918401;0.990603646;19.41606466;2.674392419;0.388648486;0.026499111;0.995406489;41.43713158;4.111620675;0.27592889;0.021570962;0.990171246;4
32.00132664;3.502173913;0.337441287;0.027934415;0.994461269;49.269516;4.44625899;0.288609795;0.0250633;0.991464426;23.34539576;2.750590858;0.423822045;0.031645171;0.995958481;51.39538708;4.492242816;0.287120767;0.025154796;0.991096077;4
51.13302118;3.260824972;0.387579794;0.041767079;0.987538557;85.98111878;4.422925918;0.310778001;0.035424329;0.979000653;42.15665552;3.001493868;0.396831746;0.040113321;0.989870138;83.25438194;4.392668986;0.316435947;0.035934019;0.979667605;4
25.26358974;2.725440357;0.414838747;0.041414741;0.991033352;34.51300321;3.464424335;0.347178769;0.03645196;0.987704714;13.62647715;2.224202899;0.454127738;0.045124108;0.995173268;36.09476404;3.546962562;0.339909261;0.036320008;0.98714134;4
9.222697882;1.453154961;0.579468822;0.062877697;0.996824143;68.53406561;2.650440152;0.479518036;0.053157789;0.975934315;60.51846154;2.065975474;0.576661417;0.059884794;0.978813086;67.23551191;2.651178398;0.472171376;0.052726685;0.976390301;4
25.5212709;2.744637681;0.411724106;0.040416585;0.991001678;35.58670485;3.523752531;0.344077744;0.035743476;0.987406488;14.19108138;2.272396878;0.449663181;0.04450095;0.99500588;36.68833682;3.587364795;0.336230042;0.035373344;0.987016775;4
65.81635452;3.301571906;0.387473578;0.03627095;0.967206525;95.92550419;4.298385924;0.322035037;0.031582034;0.951901262;46.80986622;3.128015608;0.375777232;0.035484336;0.976538068;91.98666682;4.221675373;0.317534946;0.031186932;0.953875689;4
28.70585284;3.556978818;0.304850781;0.028294168;0.99412259;42.17172067;4.329638371;0.263429725;0.025815476;0.991372452;18.62334448;2.867201784;0.350794512;0.030680835;0.996180497;41.92240579;4.32390018;0.262300455;0.025632063;0.991423406;4
58.87044593;5.051248606;0.259734834;0.040875513;0.993220113;93.10229192;6.295209226;0.225112515;0.039750927;0.989273898;48.23735786;4.184292085;0.325711418;0.04424773;0.994489035;99.45125893;6.517936041;0.222633529;0.039510712;0.988542212;4
43.16568562;3.49884058;0.373848981;0.086804251;0.993817267;82.48748895;4.75137862;0.317972188;0.08334376;0.988163273;48.57412486;3.137469342;0.41518618;0.087391382;0.993048097;84.13117303;4.735864252;0.319784926;0.083557481;0.987927808;4
22.28795987;3.000958751;0.363333919;0.02803944;0.99358476;35.60786792;3.799096207;0.301952353;0.024963465;0.989705172;20.54250836;2.707369008;0.40719271;0.030686118;0.994086657;39.00984329;3.945000615;0.295812191;0.024838161;0.988721619;4
35.52665552;3.988818283;0.292285821;0.027904326;0.99305414;62.92575027;5.240914531;0.24541081;0.02526365;0.987675273;33.94412486;3.505618729;0.367540609;0.031685163;0.993405437;62.18791736;5.222335321;0.246206681;0.025175332;0.98781998;4
22.70111483;3.099843924;0.362381199;0.048696824;0.99293964;35.06069283;3.83529267;0.318008211;0.04564577;0.98909216;18.78787068;2.568361204;0.442100076;0.053303925;0.994203176;39.15806311;4.050894285;0.311397114;0.045642366;0.987817174;4
65.44264214;5.153946488;0.258855336;0.026415525;0.989737967;210.13973;7.444458116;0.206447834;0.022006224;0.966550487;165.9194314;5.4396767;0.268813409;0.024329979;0.973649134;226.6867037;7.637006297;0.207024616;0.021859597;0.963917801;4
67.61309922;3.579765886;0.368894095;0.030107978;0.984233917;101.959855;4.646715361;0.311868331;0.026566731;0.976219896;45.61133779;2.935707915;0.415992926;0.032645743;0.989408878;95.81398418;4.525967271;0.314915361;0.026742822;0.977653525;4
88.93408027;5.308974359;0.261541829;0.024559155;0.986935154;116.4378922;6.437243431;0.226723693;0.02282609;0.982835825;48.78209588;4.258996656;0.297551524;0.027437479;0.992851789;121.3368195;6.612733638;0.221147309;0.022396509;0.982114139;4
106.075641;6.400167224;0.252237456;0.02751667;0.980310648;172.2159819;8.226451606;0.210150421;0.024491088;0.968041013;85.33234114;5.871137124;0.259202852;0.028022798;0.984198346;166.3736983;8.306562566;0.204077574;0.024061122;0.969125573;4
9.497157191;1.976243032;0.474547312;0.037885805;0.997552038;18.59372938;2.739812754;0.392771732;0.032035866;0.995196815;11.37655518;1.998918618;0.488104112;0.038479388;0.997057138;18.37851926;2.726144003;0.393753936;0.031983162;0.995252204;4
46.41089186;4.309977703;0.279542635;0.034067514;0.993913141;67.9085357;5.449592286;0.229515586;0.032617495;0.991059238;32.61416945;3.670869565;0.315510879;0.035997492;0.995733067;73.37206519;5.618527757;0.228000383;0.032400792;0.99033992;4
24.53286511;2.444392419;0.452626212;0.059077418;0.99679426;182.3345376;4.306663236;0.371943929;0.051852939;0.975699048;161.5085173;3.408138239;0.450398843;0.054108244;0.978540607;178.9509961;4.304985403;0.364868136;0.051671265;0.976149995;4
22.2442252;3.02277592;0.357455096;0.027672395;0.993753437;36.14655317;3.847943535;0.299001396;0.024689078;0.989806656;20.84423634;2.73400223;0.406969697;0.030431054;0.994145701;39.21564636;3.990917328;0.291794059;0.024475871;0.988941181;4
17.29493868;2.283790412;0.453035911;0.04700249;0.990872812;23.78266462;2.911958479;0.381019015;0.041419563;0.987401352;9.596588629;1.866109253;0.493713784;0.051937562;0.994945269;24.83547164;2.967192761;0.375841734;0.041459137;0.986843801;4
42.21248606;4.080133779;0.31545944;0.053244882;0.996126241;98.54417736;5.539624836;0.262154433;0.049439586;0.990906127;66.69630992;3.880167224;0.354103032;0.052845653;0.993877377;101.3567074;5.596324426;0.263080157;0.049385696;0.990646645;4
39.8922631;3.738996656;0.312395133;0.023350207;0.994308668;80.01438463;5.321618326;0.235426085;0.020407903;0.988538763;46.39701226;3.675139353;0.341208416;0.026080524;0.993381731;80.27488507;5.282569546;0.235556398;0.020514294;0.988501695;4
56.4216165;4.830914158;0.25125651;0.034837656;0.993129231;146.7726983;7.14743683;0.197487952;0.032868216;0.982058684;101.0491527;5.494570792;0.251358746;0.034240176;0.987646467;139.3852977;6.975033836;0.199351333;0.032848279;0.982961629;4
